2016-11-18 20:49:53 -0300	99	80
2016-11-18 20:49:54 -0300	42	10
2016-11-18 20:49:55 -0300	10	82
2016-11-18 20:49:56 -0300	47	75
2016-11-18 20:49:57 -0300	20	62
2016-11-18 20:49:58 -0300	96	98
2016-11-18 20:49:59 -0300	58	67
2016-11-18 20:50:00 -0300	65	51
2016-11-18 20:50:01 -0300	78	95
2016-11-18 20:50:02 -0300	25	57
2016-11-18 20:50:03 -0300	43	93
2016-11-18 20:50:04 -0300	46	85
2016-11-18 20:50:05 -0300	49	15
2016-11-18 20:50:06 -0300	11	59
2016-11-18 20:50:07 -0300	23	46
2016-11-18 20:50:08 -0300	65	48
2016-11-18 20:50:09 -0300	69	54
2016-11-18 20:50:10 -0300	15	34
2016-11-18 20:50:11 -0300	29	45
2016-11-18 20:50:12 -0300	83	15
2016-11-18 20:50:13 -0300	15	79
2016-11-18 20:50:14 -0300	30	7
2016-11-18 20:50:15 -0300	85	36
2016-11-18 20:50:16 -0300	55	60
2016-11-18 20:50:17 -0300	26	56
2016-11-18 20:50:18 -0300	22	67
2016-11-18 20:50:19 -0300	18	1
2016-11-18 20:50:20 -0300	96	73
2016-11-18 20:50:21 -0300	34	97
2016-11-18 20:50:22 -0300	87	33
2016-11-18 20:50:23 -0300	44	15
2016-11-18 20:50:24 -0300	26	64
2016-11-18 20:50:25 -0300	92	76
2016-11-18 20:50:26 -0300	93	91
2016-11-18 20:50:27 -0300	27	3
2016-11-18 20:50:28 -0300	60	99
2016-11-18 20:50:29 -0300	71	9
2016-11-18 20:50:30 -0300	21	81
2016-11-18 20:50:31 -0300	20	61
2016-11-18 20:50:32 -0300	7	72
2016-11-18 20:50:33 -0300	6	45
2016-11-18 20:50:34 -0300	28	96
2016-11-18 20:50:35 -0300	99	20
2016-11-18 20:50:36 -0300	36	47
2016-11-18 20:50:37 -0300	68	55
2016-11-18 20:50:38 -0300	64	18
2016-11-18 20:50:39 -0300	29	36
2016-11-18 20:50:40 -0300	26	76
2016-11-18 20:50:41 -0300	46	37
2016-11-18 20:50:42 -0300	18	36
2016-11-18 20:50:43 -0300	48	9
2016-11-18 20:50:44 -0300	76	32
2016-11-18 20:50:45 -0300	54	82
2016-11-18 20:50:46 -0300	97	21
2016-11-18 20:50:47 -0300	97	42
2016-11-18 20:50:48 -0300	27	5
2016-11-18 20:50:49 -0300	59	24
2016-11-18 20:50:50 -0300	31	32
2016-11-18 20:50:51 -0300	67	17
2016-11-18 20:50:52 -0300	34	83
2016-11-18 20:50:53 -0300	49	60
2016-11-18 20:50:54 -0300	44	55
2016-11-18 20:50:55 -0300	32	42
2016-11-18 20:50:56 -0300	88	94
2016-11-18 20:50:57 -0300	27	4
2016-11-18 20:50:58 -0300	2	21
2016-11-18 20:50:59 -0300	41	12
2016-11-18 20:51:00 -0300	58	87
2016-11-18 20:51:01 -0300	1	87
2016-11-18 20:51:02 -0300	17	83
2016-11-18 20:51:03 -0300	34	80
2016-11-18 20:51:04 -0300	84	30
2016-11-18 20:51:05 -0300	0	4
2016-11-18 20:51:06 -0300	39	23
2016-11-18 20:51:07 -0300	57	64
2016-11-18 20:51:08 -0300	34	24
2016-11-18 20:51:09 -0300	61	43
2016-11-18 20:51:10 -0300	78	82
2016-11-18 20:51:11 -0300	65	87
2016-11-18 20:51:12 -0300	57	88
2016-11-18 20:51:13 -0300	67	57
2016-11-18 20:51:14 -0300	99	87
2016-11-18 20:51:15 -0300	53	72
2016-11-18 20:51:16 -0300	50	87
2016-11-18 20:51:17 -0300	34	90
2016-11-18 20:51:18 -0300	27	25
2016-11-18 20:51:19 -0300	58	60
2016-11-18 20:51:20 -0300	55	69
2016-11-18 20:51:21 -0300	5	77
2016-11-18 20:51:22 -0300	91	66
2016-11-18 20:51:23 -0300	75	96
2016-11-18 20:51:24 -0300	63	88
2016-11-18 20:51:25 -0300	31	12
2016-11-18 20:51:26 -0300	51	13
2016-11-18 20:51:27 -0300	5	96
2016-11-18 20:51:28 -0300	34	70
2016-11-18 20:51:29 -0300	19	55
2016-11-18 20:51:30 -0300	35	49
2016-11-18 20:51:31 -0300	47	38
2016-11-18 20:51:32 -0300	31	11
2016-11-18 20:51:33 -0300	6	10
2016-11-18 20:51:34 -0300	76	50
2016-11-18 20:51:35 -0300	49	93
2016-11-18 20:51:36 -0300	12	35
2016-11-18 20:51:37 -0300	70	98
2016-11-18 20:51:38 -0300	96	44
2016-11-18 20:51:39 -0300	51	5
2016-11-18 20:51:40 -0300	28	71
2016-11-18 20:51:41 -0300	39	67
2016-11-18 20:51:42 -0300	68	35
2016-11-18 20:51:43 -0300	8	57
2016-11-18 20:51:44 -0300	85	10
2016-11-18 20:51:45 -0300	44	1
2016-11-18 20:51:46 -0300	29	9
2016-11-18 20:51:47 -0300	5	72
2016-11-18 20:51:48 -0300	74	16
2016-11-18 20:51:49 -0300	84	91
2016-11-18 20:51:50 -0300	38	94
2016-11-18 20:51:51 -0300	10	0
2016-11-18 20:51:52 -0300	78	35
2016-11-18 20:51:53 -0300	18	98
2016-11-18 20:51:54 -0300	41	38
2016-11-18 20:51:55 -0300	9	90
2016-11-18 20:51:56 -0300	0	81
2016-11-18 20:51:57 -0300	72	34
2016-11-18 20:51:58 -0300	57	19
2016-11-18 20:51:59 -0300	81	39
2016-11-18 20:52:00 -0300	47	40
2016-11-18 20:52:01 -0300	85	37
2016-11-18 20:52:02 -0300	8	95
2016-11-18 20:52:03 -0300	29	65
2016-11-18 20:52:04 -0300	51	48
2016-11-18 20:52:05 -0300	41	53
2016-11-18 20:52:06 -0300	85	34
2016-11-18 20:52:07 -0300	2	53
2016-11-18 20:52:08 -0300	37	93
2016-11-18 20:52:09 -0300	6	6
2016-11-18 20:52:10 -0300	12	96
2016-11-18 20:52:11 -0300	3	53
2016-11-18 20:52:12 -0300	4	90
2016-11-18 20:52:13 -0300	81	63
2016-11-18 20:52:14 -0300	46	75
2016-11-18 20:52:15 -0300	34	46
2016-11-18 20:52:16 -0300	50	65
2016-11-18 20:52:17 -0300	43	73
2016-11-18 20:52:18 -0300	92	43
2016-11-18 20:52:19 -0300	91	46
2016-11-18 20:52:20 -0300	49	10
2016-11-18 20:52:21 -0300	54	55
2016-11-18 20:52:22 -0300	15	35
2016-11-18 20:52:23 -0300	49	13
2016-11-18 20:52:24 -0300	26	50
2016-11-18 20:52:25 -0300	96	71
2016-11-18 20:52:26 -0300	3	80
2016-11-18 20:52:27 -0300	68	25
2016-11-18 20:52:28 -0300	44	2
2016-11-18 20:52:29 -0300	46	44
2016-11-18 20:52:30 -0300	28	76
2016-11-18 20:52:31 -0300	94	97
2016-11-18 20:52:32 -0300	41	59
2016-11-18 20:52:33 -0300	68	51
2016-11-18 20:52:34 -0300	65	89
2016-11-18 20:52:35 -0300	14	35
2016-11-18 20:52:36 -0300	57	29
2016-11-18 20:52:37 -0300	67	85
2016-11-18 20:52:38 -0300	87	58
2016-11-18 20:52:39 -0300	32	39
2016-11-18 20:52:40 -0300	76	72
2016-11-18 20:52:41 -0300	7	17
2016-11-18 20:52:42 -0300	41	32
2016-11-18 20:52:43 -0300	51	60
2016-11-18 20:52:44 -0300	69	95
2016-11-18 20:52:45 -0300	20	53
2016-11-18 20:52:46 -0300	82	36
2016-11-18 20:52:47 -0300	49	89
2016-11-18 20:52:48 -0300	56	79
2016-11-18 20:52:49 -0300	64	74
2016-11-18 20:52:50 -0300	30	43
2016-11-18 20:52:51 -0300	93	49
2016-11-18 20:52:52 -0300	29	85
2016-11-18 20:52:53 -0300	17	96
2016-11-18 20:52:54 -0300	61	37
2016-11-18 20:52:55 -0300	29	79
2016-11-18 20:52:56 -0300	78	55
2016-11-18 20:52:57 -0300	34	12
2016-11-18 20:52:58 -0300	43	71
2016-11-18 20:52:59 -0300	41	36
2016-11-18 20:53:00 -0300	73	19
2016-11-18 20:53:01 -0300	64	38
2016-11-18 20:53:02 -0300	97	98
2016-11-18 20:53:03 -0300	50	62
2016-11-18 20:53:04 -0300	21	8
2016-11-18 20:53:05 -0300	75	15
2016-11-18 20:53:06 -0300	64	70
2016-11-18 20:53:07 -0300	97	11
2016-11-18 20:53:08 -0300	70	94
2016-11-18 20:53:09 -0300	80	37
2016-11-18 20:53:10 -0300	48	53
2016-11-18 20:53:11 -0300	5	98
2016-11-18 20:53:12 -0300	42	24
2016-11-18 20:53:13 -0300	67	39
2016-11-18 20:53:14 -0300	58	84
2016-11-18 20:53:15 -0300	52	99
2016-11-18 20:53:16 -0300	71	39
2016-11-18 20:53:17 -0300	63	65
2016-11-18 20:53:18 -0300	53	40
2016-11-18 20:53:19 -0300	70	60
2016-11-18 20:53:20 -0300	59	12
2016-11-18 20:53:21 -0300	84	85
2016-11-18 20:53:22 -0300	40	73
2016-11-18 20:53:23 -0300	11	3
2016-11-18 20:53:24 -0300	53	91
2016-11-18 20:53:25 -0300	25	24
2016-11-18 20:53:26 -0300	84	84
2016-11-18 20:53:27 -0300	90	72
2016-11-18 20:53:28 -0300	59	87
2016-11-18 20:53:29 -0300	2	4
2016-11-18 20:53:30 -0300	74	51
2016-11-18 20:53:31 -0300	31	8
2016-11-18 20:53:32 -0300	49	9
2016-11-18 20:53:33 -0300	36	97
2016-11-18 20:53:34 -0300	48	85
2016-11-18 20:53:35 -0300	46	43
2016-11-18 20:53:36 -0300	79	77
2016-11-18 20:53:37 -0300	74	85
2016-11-18 20:53:38 -0300	22	53
2016-11-18 20:53:39 -0300	14	39
2016-11-18 20:53:40 -0300	88	26
2016-11-18 20:53:41 -0300	6	34
2016-11-18 20:53:42 -0300	46	39
2016-11-18 20:53:43 -0300	49	50
2016-11-18 20:53:44 -0300	85	16
2016-11-18 20:53:45 -0300	66	81
2016-11-18 20:53:46 -0300	53	16
2016-11-18 20:53:47 -0300	18	75
2016-11-18 20:53:48 -0300	33	49
2016-11-18 20:53:49 -0300	44	68
2016-11-18 20:53:50 -0300	13	9
2016-11-18 20:53:51 -0300	37	26
2016-11-18 20:53:52 -0300	72	46
2016-11-18 20:53:53 -0300	0	7
2016-11-18 20:53:54 -0300	82	48
2016-11-18 20:53:55 -0300	28	66
2016-11-18 20:53:56 -0300	4	9
2016-11-18 20:53:57 -0300	74	80
2016-11-18 20:53:58 -0300	35	41
2016-11-18 20:53:59 -0300	27	66
2016-11-18 20:54:00 -0300	6	66
2016-11-18 20:54:01 -0300	48	90
2016-11-18 20:54:02 -0300	71	86
2016-11-18 20:54:03 -0300	23	38
2016-11-18 20:54:04 -0300	34	59
2016-11-18 20:54:05 -0300	22	36
2016-11-18 20:54:06 -0300	58	28
2016-11-18 20:54:07 -0300	21	94
2016-11-18 20:54:08 -0300	71	35
2016-11-18 20:54:09 -0300	51	39
2016-11-18 20:54:10 -0300	68	99
2016-11-18 20:54:11 -0300	84	55
2016-11-18 20:54:12 -0300	64	69
2016-11-18 20:54:13 -0300	60	42
2016-11-18 20:54:14 -0300	8	27
2016-11-18 20:54:15 -0300	52	68
2016-11-18 20:54:16 -0300	9	70
2016-11-18 20:54:17 -0300	69	59
2016-11-18 20:54:18 -0300	4	3
2016-11-18 20:54:19 -0300	60	41
2016-11-18 20:54:20 -0300	56	75
2016-11-18 20:54:21 -0300	65	72
2016-11-18 20:54:22 -0300	63	86
2016-11-18 20:54:23 -0300	83	16
2016-11-18 20:54:24 -0300	87	46
2016-11-18 20:54:25 -0300	95	50
2016-11-18 20:54:26 -0300	61	30
2016-11-18 20:54:27 -0300	47	99
2016-11-18 20:54:28 -0300	73	91
2016-11-18 20:54:29 -0300	31	67
2016-11-18 20:54:30 -0300	73	9
2016-11-18 20:54:31 -0300	51	66
2016-11-18 20:54:32 -0300	14	27
2016-11-18 20:54:33 -0300	13	6
2016-11-18 20:54:34 -0300	20	94
2016-11-18 20:54:35 -0300	19	43
2016-11-18 20:54:36 -0300	50	12
2016-11-18 20:54:37 -0300	9	51
2016-11-18 20:54:38 -0300	51	10
2016-11-18 20:54:39 -0300	17	39
2016-11-18 20:54:40 -0300	30	36
2016-11-18 20:54:41 -0300	34	66
2016-11-18 20:54:42 -0300	58	29
2016-11-18 20:54:43 -0300	73	0
2016-11-18 20:54:44 -0300	91	41
2016-11-18 20:54:45 -0300	66	87
2016-11-18 20:54:46 -0300	22	69
2016-11-18 20:54:47 -0300	81	2
2016-11-18 20:54:48 -0300	97	51
2016-11-18 20:54:49 -0300	6	18
2016-11-18 20:54:50 -0300	63	11
2016-11-18 20:54:51 -0300	50	49
2016-11-18 20:54:52 -0300	53	46
2016-11-18 20:54:53 -0300	31	76
2016-11-18 20:54:54 -0300	42	55
2016-11-18 20:54:55 -0300	85	31
2016-11-18 20:54:56 -0300	0	20
2016-11-18 20:54:57 -0300	37	97
2016-11-18 20:54:58 -0300	72	48
2016-11-18 20:54:59 -0300	57	76
2016-11-18 20:55:00 -0300	37	75
2016-11-18 20:55:01 -0300	56	61
2016-11-18 20:55:02 -0300	3	84
2016-11-18 20:55:03 -0300	73	69
2016-11-18 20:55:04 -0300	72	77
2016-11-18 20:55:05 -0300	92	99
2016-11-18 20:55:06 -0300	0	26
2016-11-18 20:55:07 -0300	89	11
2016-11-18 20:55:08 -0300	98	13
2016-11-18 20:55:09 -0300	63	84
2016-11-18 20:55:10 -0300	6	11
2016-11-18 20:55:11 -0300	7	83
2016-11-18 20:55:12 -0300	45	4
2016-11-18 20:55:13 -0300	50	66
2016-11-18 20:55:14 -0300	91	50
2016-11-18 20:55:15 -0300	56	48
2016-11-18 20:55:16 -0300	79	46
2016-11-18 20:55:17 -0300	44	42
2016-11-18 20:55:18 -0300	76	70
2016-11-18 20:55:19 -0300	3	4
2016-11-18 20:55:20 -0300	95	59
2016-11-18 20:55:21 -0300	17	76
2016-11-18 20:55:22 -0300	2	58
2016-11-18 20:55:23 -0300	48	72
2016-11-18 20:55:24 -0300	84	8
2016-11-18 20:55:25 -0300	31	32
2016-11-18 20:55:26 -0300	0	67
2016-11-18 20:55:27 -0300	39	70
2016-11-18 20:55:28 -0300	41	54
2016-11-18 20:55:29 -0300	79	60
2016-11-18 20:55:30 -0300	67	56
2016-11-18 20:55:31 -0300	63	98
2016-11-18 20:55:32 -0300	4	99
2016-11-18 20:55:33 -0300	38	21
2016-11-18 20:55:34 -0300	89	13
2016-11-18 20:55:35 -0300	25	69
2016-11-18 20:55:36 -0300	63	22
2016-11-18 20:55:37 -0300	59	79
2016-11-18 20:55:38 -0300	36	46
2016-11-18 20:55:39 -0300	96	74
2016-11-18 20:55:40 -0300	52	15
2016-11-18 20:55:41 -0300	14	9
2016-11-18 20:55:42 -0300	92	8
2016-11-18 20:55:43 -0300	29	56
2016-11-18 20:55:44 -0300	66	45
2016-11-18 20:55:45 -0300	2	11
2016-11-18 20:55:46 -0300	32	75
2016-11-18 20:55:47 -0300	78	80
2016-11-18 20:55:48 -0300	21	66
2016-11-18 20:55:49 -0300	11	31
2016-11-18 20:55:50 -0300	27	75
2016-11-18 20:55:51 -0300	3	3
2016-11-18 20:55:52 -0300	7	2
2016-11-18 20:55:53 -0300	1	70
2016-11-18 20:55:54 -0300	96	7
2016-11-18 20:55:55 -0300	54	46
2016-11-18 20:55:56 -0300	23	35
2016-11-18 20:55:57 -0300	11	65
2016-11-18 20:55:58 -0300	69	92
2016-11-18 20:55:59 -0300	35	0
2016-11-18 20:56:00 -0300	17	99
2016-11-18 20:56:01 -0300	65	72
2016-11-18 20:56:02 -0300	96	84
2016-11-18 20:56:03 -0300	40	57
2016-11-18 20:56:04 -0300	1	30
2016-11-18 20:56:05 -0300	68	7
2016-11-18 20:56:06 -0300	98	7
2016-11-18 20:56:07 -0300	82	78
2016-11-18 20:56:08 -0300	35	53
2016-11-18 20:56:09 -0300	34	53
2016-11-18 20:56:10 -0300	82	58
2016-11-18 20:56:11 -0300	87	17
2016-11-18 20:56:12 -0300	99	93
2016-11-18 20:56:13 -0300	28	33
2016-11-18 20:56:14 -0300	74	45
2016-11-18 20:56:15 -0300	74	11
2016-11-18 20:56:16 -0300	65	13
2016-11-18 20:56:17 -0300	29	84
2016-11-18 20:56:18 -0300	62	94
2016-11-18 20:56:19 -0300	34	93
2016-11-18 20:56:20 -0300	50	88
2016-11-18 20:56:21 -0300	12	46
2016-11-18 20:56:22 -0300	2	36
2016-11-18 20:56:23 -0300	41	42
2016-11-18 20:56:24 -0300	93	37
2016-11-18 20:56:25 -0300	77	31
2016-11-18 20:56:26 -0300	15	16
2016-11-18 20:56:27 -0300	87	96
2016-11-18 20:56:28 -0300	64	60
2016-11-18 20:56:29 -0300	59	13
2016-11-18 20:56:30 -0300	99	77
2016-11-18 20:56:31 -0300	16	92
2016-11-18 20:56:32 -0300	90	34
2016-11-18 20:56:33 -0300	58	68
2016-11-18 20:56:34 -0300	48	59
2016-11-18 20:56:35 -0300	36	89
2016-11-18 20:56:36 -0300	64	98
2016-11-18 20:56:37 -0300	61	64
2016-11-18 20:56:38 -0300	36	7
2016-11-18 20:56:39 -0300	18	59
2016-11-18 20:56:40 -0300	2	62
2016-11-18 20:56:41 -0300	14	51
2016-11-18 20:56:42 -0300	74	0
2016-11-18 20:56:43 -0300	15	74
2016-11-18 20:56:44 -0300	4	62
2016-11-18 20:56:45 -0300	53	43
2016-11-18 20:56:46 -0300	59	33
2016-11-18 20:56:47 -0300	39	68
2016-11-18 20:56:48 -0300	39	34
2016-11-18 20:56:49 -0300	50	74
2016-11-18 20:56:50 -0300	53	74
2016-11-18 20:56:51 -0300	12	7
2016-11-18 20:56:52 -0300	12	71
2016-11-18 20:56:53 -0300	65	66
2016-11-18 20:56:54 -0300	32	68
2016-11-18 20:56:55 -0300	55	99
2016-11-18 20:56:56 -0300	35	26
2016-11-18 20:56:57 -0300	58	6
2016-11-18 20:56:58 -0300	48	86
2016-11-18 20:56:59 -0300	0	22
2016-11-18 20:57:00 -0300	21	3
2016-11-18 20:57:01 -0300	53	58
2016-11-18 20:57:02 -0300	94	45
2016-11-18 20:57:03 -0300	74	76
2016-11-18 20:57:04 -0300	5	65
2016-11-18 20:57:05 -0300	18	77
2016-11-18 20:57:06 -0300	87	5
2016-11-18 20:57:07 -0300	14	21
2016-11-18 20:57:08 -0300	39	29
2016-11-18 20:57:09 -0300	98	14
2016-11-18 20:57:10 -0300	3	67
2016-11-18 20:57:11 -0300	60	71
2016-11-18 20:57:12 -0300	99	24
2016-11-18 20:57:13 -0300	58	27
2016-11-18 20:57:14 -0300	31	49
2016-11-18 20:57:15 -0300	95	9
2016-11-18 20:57:16 -0300	51	29
2016-11-18 20:57:17 -0300	96	27
2016-11-18 20:57:18 -0300	62	83
2016-11-18 20:57:19 -0300	62	13
2016-11-18 20:57:20 -0300	87	98
2016-11-18 20:57:21 -0300	11	83
2016-11-18 20:57:22 -0300	7	62
2016-11-18 20:57:23 -0300	44	22
2016-11-18 20:57:24 -0300	41	77
2016-11-18 20:57:25 -0300	89	47
2016-11-18 20:57:26 -0300	17	53
2016-11-18 20:57:27 -0300	77	76
2016-11-18 20:57:28 -0300	56	69
2016-11-18 20:57:29 -0300	13	15
2016-11-18 20:57:30 -0300	50	90
2016-11-18 20:57:31 -0300	88	27
2016-11-18 20:57:32 -0300	56	69
2016-11-18 20:57:33 -0300	31	64
2016-11-18 20:57:34 -0300	25	64
2016-11-18 20:57:35 -0300	84	91
2016-11-18 20:57:36 -0300	53	11
2016-11-18 20:57:37 -0300	44	95
2016-11-18 20:57:38 -0300	45	47
2016-11-18 20:57:39 -0300	46	78
2016-11-18 20:57:40 -0300	75	49
2016-11-18 20:57:41 -0300	56	44
2016-11-18 20:57:42 -0300	44	27
2016-11-18 20:57:43 -0300	82	43
2016-11-18 20:57:44 -0300	34	85
2016-11-18 20:57:45 -0300	83	81
2016-11-18 20:57:46 -0300	29	71
2016-11-18 20:57:47 -0300	60	26
2016-11-18 20:57:48 -0300	6	96
2016-11-18 20:57:49 -0300	48	45
2016-11-18 20:57:50 -0300	31	79
2016-11-18 20:57:51 -0300	90	36
2016-11-18 20:57:52 -0300	55	26
2016-11-18 20:57:53 -0300	37	93
2016-11-18 20:57:54 -0300	0	87
2016-11-18 20:57:55 -0300	59	56
2016-11-18 20:57:56 -0300	40	42
2016-11-18 20:57:57 -0300	35	95
2016-11-18 20:57:58 -0300	91	87
2016-11-18 20:57:59 -0300	43	42
2016-11-18 20:58:00 -0300	47	42
2016-11-18 20:58:01 -0300	71	99
2016-11-18 20:58:02 -0300	5	89
2016-11-18 20:58:03 -0300	28	47
2016-11-18 20:58:04 -0300	26	96
2016-11-18 20:58:05 -0300	91	65
2016-11-18 20:58:06 -0300	41	36
2016-11-18 20:58:07 -0300	16	72
2016-11-18 20:58:08 -0300	47	67
2016-11-18 20:58:09 -0300	49	23
2016-11-18 20:58:10 -0300	69	87
2016-11-18 20:58:11 -0300	76	46
2016-11-18 20:58:12 -0300	94	27
2016-11-18 20:58:13 -0300	65	7
2016-11-18 20:58:14 -0300	92	42
2016-11-18 20:58:15 -0300	61	51
2016-11-18 20:58:16 -0300	59	52
2016-11-18 20:58:17 -0300	78	4
2016-11-18 20:58:18 -0300	99	91
2016-11-18 20:58:19 -0300	54	59
2016-11-18 20:58:20 -0300	13	5
2016-11-18 20:58:21 -0300	30	3
2016-11-18 20:58:22 -0300	64	92
2016-11-18 20:58:23 -0300	48	68
2016-11-18 20:58:24 -0300	98	87
2016-11-18 20:58:25 -0300	47	90
2016-11-18 20:58:26 -0300	43	83
2016-11-18 20:58:27 -0300	55	73
2016-11-18 20:58:28 -0300	90	0
2016-11-18 20:58:29 -0300	93	41
2016-11-18 20:58:30 -0300	31	95
2016-11-18 20:58:31 -0300	33	46
2016-11-18 20:58:32 -0300	4	93
2016-11-18 20:58:33 -0300	11	85
2016-11-18 20:58:34 -0300	60	39
2016-11-18 20:58:35 -0300	24	48
2016-11-18 20:58:36 -0300	60	14
2016-11-18 20:58:37 -0300	41	13
2016-11-18 20:58:38 -0300	46	4
2016-11-18 20:58:39 -0300	34	80
2016-11-18 20:58:40 -0300	41	51
2016-11-18 20:58:41 -0300	17	52
2016-11-18 20:58:42 -0300	65	67
2016-11-18 20:58:43 -0300	61	46
2016-11-18 20:58:44 -0300	44	12
2016-11-18 20:58:45 -0300	87	3
2016-11-18 20:58:46 -0300	9	42
2016-11-18 20:58:47 -0300	50	9
2016-11-18 20:58:48 -0300	11	4
2016-11-18 20:58:49 -0300	3	93
2016-11-18 20:58:50 -0300	36	56
2016-11-18 20:58:51 -0300	42	27
2016-11-18 20:58:52 -0300	28	25
2016-11-18 20:58:53 -0300	47	47
2016-11-18 20:58:54 -0300	85	44
2016-11-18 20:58:55 -0300	60	35
2016-11-18 20:58:56 -0300	85	1
2016-11-18 20:58:57 -0300	80	59
2016-11-18 20:58:58 -0300	85	61
2016-11-18 20:58:59 -0300	56	98
2016-11-18 20:59:00 -0300	69	67
2016-11-18 20:59:01 -0300	57	77
2016-11-18 20:59:02 -0300	55	19
2016-11-18 20:59:03 -0300	77	10
2016-11-18 20:59:04 -0300	88	70
2016-11-18 20:59:05 -0300	14	33
2016-11-18 20:59:06 -0300	40	89
2016-11-18 20:59:07 -0300	6	35
2016-11-18 20:59:08 -0300	87	94
2016-11-18 20:59:09 -0300	93	76
2016-11-18 20:59:10 -0300	72	64
2016-11-18 20:59:11 -0300	17	69
2016-11-18 20:59:12 -0300	51	48
2016-11-18 20:59:13 -0300	40	65
2016-11-18 20:59:14 -0300	23	64
2016-11-18 20:59:15 -0300	37	41
2016-11-18 20:59:16 -0300	56	52
2016-11-18 20:59:17 -0300	10	98
2016-11-18 20:59:18 -0300	48	93
2016-11-18 20:59:19 -0300	54	56
2016-11-18 20:59:20 -0300	53	52
2016-11-18 20:59:21 -0300	47	62
2016-11-18 20:59:22 -0300	32	35
2016-11-18 20:59:23 -0300	26	33
2016-11-18 20:59:24 -0300	58	13
2016-11-18 20:59:25 -0300	70	51
2016-11-18 20:59:26 -0300	27	16
2016-11-18 20:59:27 -0300	69	36
2016-11-18 20:59:28 -0300	23	91
2016-11-18 20:59:29 -0300	58	33
2016-11-18 20:59:30 -0300	9	91
2016-11-18 20:59:31 -0300	0	98
